"customerid","personid","storeid","territoryid","rowguid","modifieddate"
26279,9525,,6,"0e442277-b9fc-40bd-8bb9-eab83e8d9ffb",2014-09-12 11:15:07.263
26280,5330,,4,c44cbd79-2258-4a03-9542-6dc3d8a195a3,2014-09-12 11:15:07.263
26281,13899,,4,"21ea205e-1d69-4e34-8b18-4d60da169bd8",2014-09-12 11:15:07.263
26282,5211,,1,"37178add-1c47-4076-8770-c86f2d71b99e",2014-09-12 11:15:07.263
26283,13534,,4,f1ef4f82-5da3-43ab-bd37-8af5f1a325c2,2014-09-12 11:15:07.263
26284,14293,,1,"9dbd8198-a2e5-48a0-84e6-e210a474d91c",2014-09-12 11:15:07.263
26285,12740,,1,"8860c322-8efe-4013-be4e-f30bb4abb23c",2014-09-12 11:15:07.263
26286,16131,,4,"84375e87-00e1-4f2a-964a-d65cb8024c23",2014-09-12 11:15:07.263
26287,16208,,1,"59e65185-1ced-4219-9e56-8a566e56b85e",2014-09-12 11:15:07.263
26288,2825,,4,af4f8fe9-861c-4ce9-937a-614c9d985463,2014-09-12 11:15:07.263
26289,6007,,4,f29f6f1a-7699-418d-8346-296a436c370c,2014-09-12 11:15:07.263
26290,6124,,4,e754e24e-9ba1-43ef-90a1-dbd34ba9d3b8,2014-09-12 11:15:07.263
26291,4179,,4,"233aa29d-17ca-4866-a3ff-22d588bef9cd",2014-09-12 11:15:07.263
26292,1756,,1,d951d6e7-e034-4c92-ab02-47420e0be589,2014-09-12 11:15:07.263
26293,19168,,1,"0b4acf55-8ec4-4b34-88a4-d1064e408fb2",2014-09-12 11:15:07.263
26294,18867,,6,c413dfaf-f3f3-440b-8fb9-ea96c7d6d5a8,2014-09-12 11:15:07.263
26295,3315,,1,c2edb50c-f94f-46bb-ba07-1191f8e00e42,2014-09-12 11:15:07.263
26296,19664,,1,"716a8664-1298-4b27-b63b-07403f36f4b7",2014-09-12 11:15:07.263
26297,4025,,1,"9eeb6345-4cd2-4654-b46c-3e98635a00ed",2014-09-12 11:15:07.263
26298,19821,,1,"95cae040-eaf0-4bf2-af4c-ac5967781306",2014-09-12 11:15:07.263
26299,13585,,1,df420281-107a-4412-b94c-c8dd57090c5e,2014-09-12 11:15:07.263
26300,6055,,4,"7d76fcc9-a3d7-4b6e-a717-c682858f8b24",2014-09-12 11:15:07.263
26301,17521,,4,c708383c-6cba-4a1e-b37e-74b5e7480143,2014-09-12 11:15:07.263
26302,17615,,4,"42a64b98-5b9e-4e3a-a72b-84bf4c1a71d9",2014-09-12 11:15:07.263
26303,4324,,4,"2a73ecfe-c31c-4953-986b-1bd251b5a4bc",2014-09-12 11:15:07.263
26304,11611,,1,b7e98427-5246-484a-8986-92e46f528ff5,2014-09-12 11:15:07.263
26305,20341,,1,"3cbccea7-cfc0-471c-9e77-822ea5ab4346",2014-09-12 11:15:07.263
26306,5749,,4,"1850f2b7-cc24-490c-93d1-9de054def410",2014-09-12 11:15:07.263
26307,18268,,4,"8029b2e9-e783-486b-9924-c8492d9abb9e",2014-09-12 11:15:07.263
26308,7962,,1,dcc80c45-759a-4334-bd48-40d53e757879,2014-09-12 11:15:07.263
26309,13334,,4,b72722bd-36b3-4567-b39c-85decbd5d1f6,2014-09-12 11:15:07.263
26310,11145,,6,"167caed1-e617-4879-b5f7-382b90d79c9b",2014-09-12 11:15:07.263
26311,15388,,1,ec1ebd50-b752-4f1e-bb9a-f9a7f91865e4,2014-09-12 11:15:07.263
26312,12656,,1,b40cf2fd-d083-4e80-b7fa-b10e72fc0dfe,2014-09-12 11:15:07.263
26313,13471,,4,e7088ae8-9bbe-4a4b-a42c-b9da7325a3a8,2014-09-12 11:15:07.263
26314,15067,,4,b42ff06d-5c83-4bcc-8d40-6db3da9d0c34,2014-09-12 11:15:07.263
26315,3565,,4,"0e8c98cd-7131-48b6-9fcd-047ff9eea97a",2014-09-12 11:15:07.263
26316,3121,,6,"625b9284-dd16-4fff-a689-90961dfd7d11",2014-09-12 11:15:07.263
26317,10556,,1,"6ec298e8-556c-4590-981d-4593807e1aff",2014-09-12 11:15:07.263
26318,15560,,6,a43e1ea0-4720-4b63-986d-ae34d71c2ab8,2014-09-12 11:15:07.263
26319,18521,,4,"7c33f0f2-af72-4542-a99b-452a1131d687",2014-09-12 11:15:07.263
26320,19282,,4,"4eee3086-99f2-4056-853c-6a446057f323",2014-09-12 11:15:07.263
26321,14979,,6,c11f3bd3-60be-40de-8d73-434ce276405a,2014-09-12 11:15:07.263
26322,6633,,1,b097384e-c618-42ad-b890-e951428885b4,2014-09-12 11:15:07.263
26323,20350,,1,"77388d99-0a52-41c0-8611-ebba2701cce9",2014-09-12 11:15:07.263
26324,7953,,1,"64b45023-0354-45fb-937d-b98ec4152ba6",2014-09-12 11:15:07.263
26325,18593,,1,ab233ea0-8235-4b7f-b9f0-217c273aa1c1,2014-09-12 11:15:07.263
26326,12838,,4,d2080fc7-6693-4c57-a9bc-075146536a42,2014-09-12 11:15:07.263
26327,5228,,4,ce556d9a-28f2-4937-bc53-84762b96e752,2014-09-12 11:15:07.263
26328,4241,,4,c5bf67b7-bf8f-41f4-b4e5-4038206edd5c,2014-09-12 11:15:07.263
26329,7160,,4,e2c62680-9e39-491a-a4e0-1ae89dca7e0f,2014-09-12 11:15:07.263
26330,13856,,1,"1d5b1ae3-c8fa-4985-a54f-a0e81f4abe4c",2014-09-12 11:15:07.263
26331,8126,,1,"8f7c9a0f-10b4-4ee5-a3e8-4bafed3c6b31",2014-09-12 11:15:07.263
26332,16509,,1,df62830a-80e8-44d6-b8e9-c620edb41fd7,2014-09-12 11:15:07.263
26333,7634,,1,"27738719-d9df-46a2-b76e-a62555e4a502",2014-09-12 11:15:07.263
26334,11821,,4,"48a06b85-bcb3-4490-b99d-bd8baf5a8be1",2014-09-12 11:15:07.263
26335,20546,,4,"793f8369-f5e6-4aa6-b328-62e099c354b3",2014-09-12 11:15:07.263
26336,17294,,4,"353b8e00-4f0c-49f8-b3d0-b7dac3135c3e",2014-09-12 11:15:07.263
26337,10380,,1,bbdfb210-2092-4a8a-9a02-b436a28f3223,2014-09-12 11:15:07.263
26338,3662,,4,aa2cf0e7-8776-4e87-aaa4-1c285036d4e2,2014-09-12 11:15:07.263
26339,20268,,1,f2c2043e-ece9-4d4b-b795-79f1d0a8c389,2014-09-12 11:15:07.263
26340,9034,,1,"774e2c9c-3746-4a47-8960-44a44ffd54ce",2014-09-12 11:15:07.263
26341,11762,,1,"5f665955-8e3c-4cb8-ad85-3dfb270f27fe",2014-09-12 11:15:07.263
26342,13762,,4,"66c8836b-0708-4882-8937-089a51382946",2014-09-12 11:15:07.263
26343,8095,,1,"51bf1f74-d66f-460e-909e-5a886bfef541",2014-09-12 11:15:07.263
26344,2737,,4,e63ccfe3-dcec-41fc-ae6c-2b887c73e908,2014-09-12 11:15:07.263
26345,16217,,4,"1e513382-1e98-4ff0-8070-60399b32d570",2014-09-12 11:15:07.263
26346,7946,,4,"19df98f8-2ad5-480d-a324-946fc6ff9f85",2014-09-12 11:15:07.263
26347,5345,,1,cdfae78b-a38c-4035-af4a-3785f343fee4,2014-09-12 11:15:07.263
26348,17744,,6,b85b300b-537e-4326-a5b7-81e8ba3b9cb0,2014-09-12 11:15:07.263
26349,16583,,1,"601c3a15-ea88-49b9-b997-80c925d86f70",2014-09-12 11:15:07.263
26350,10502,,6,"922439dc-7257-4193-96ea-4743035c6930",2014-09-12 11:15:07.263
26351,11858,,4,"332b5ab5-8abb-4ef8-949c-5005178688d7",2014-09-12 11:15:07.263
26352,19749,,8,"512e29a3-0001-4df1-bdba-53ba9c183a6b",2014-09-12 11:15:07.263
26353,19576,,8,a66fbaec-33f3-4173-9408-725b6904983d,2014-09-12 11:15:07.263
26354,19382,,8,"3d795dc5-d1fc-4ba4-88b5-3ae0f4bfe94d",2014-09-12 11:15:07.263
26355,10174,,7,"8010db5c-120f-4730-a8e5-eac6959664d9",2014-09-12 11:15:07.263
26356,14841,,10,"3c3e72e5-d0f0-4ba9-ac29-7270b0bb7303",2014-09-12 11:15:07.263
26357,7843,,7,"75bff270-64fb-49dd-8098-acf704ae58f0",2014-09-12 11:15:07.263
26358,16303,,8,c3de0150-17e3-4a72-b56b-5811f78e502d,2014-09-12 11:15:07.263
26359,20208,,10,b6b1b0f0-0711-47ef-9cce-17debd629275,2014-09-12 11:15:07.263
26360,2705,,10,e91256a7-d7fa-4323-923e-db6162835778,2014-09-12 11:15:07.263
26361,9715,,10,"8b21db43-8476-435b-a5c1-064d28865191",2014-09-12 11:15:07.263
26362,14124,,8,"9a683a74-3e1a-4723-91d1-eaa65d8851ea",2014-09-12 11:15:07.263
26363,18422,,8,de6d2a92-8775-41ab-a025-8194fb08e21e,2014-09-12 11:15:07.263
26364,10108,,10,"8a24c371-45e9-44db-a454-c1fc5143a598",2014-09-12 11:15:07.263
26365,20174,,7,"1d3b9ade-2ec3-49e9-b8c1-32e1945ec0dd",2014-09-12 11:15:07.263
26366,15897,,8,c49a6aed-7ec3-48f6-b5f3-a55bedb542d9,2014-09-12 11:15:07.263
26367,12750,,7,f24cd0ae-7be0-4e55-8abc-dbe074d9a63e,2014-09-12 11:15:07.263
26368,4384,,7,a0ad31d0-72f5-476b-85b1-41fb71a4f1d2,2014-09-12 11:15:07.263
26369,4619,,7,"4d32fe8a-5495-4df8-b057-88674de9348c",2014-09-12 11:15:07.263
26370,3287,,8,ab03ccd8-d671-4c5c-a130-e3dc70264ad8,2014-09-12 11:15:07.263
26371,19635,,7,ee9dbc52-11a8-4017-8296-159dcf4f2c20,2014-09-12 11:15:07.263
26372,10121,,10,cec90745-2039-4364-845f-df9a9a1cdbbf,2014-09-12 11:15:07.263
26373,9146,,6,"8a3654e5-67a4-4198-a3ac-c0dfbb19c2e0",2014-09-12 11:15:07.263
26374,20298,,9,db12ef32-a59f-4562-8f06-bb8c6640c13f,2014-09-12 11:15:07.263
26375,20297,,9,"343dd470-78bb-4905-90f1-b92b9220cd3e",2014-09-12 11:15:07.263
26376,18377,,4,bd355d48-e016-4c95-8db9-645665bed234,2014-09-12 11:15:07.263
26377,7525,,6,"35294aa3-3235-4022-b980-7c03edb431c7",2014-09-12 11:15:07.263
26378,13502,,8,"777328ab-a98f-419a-83dc-ae8455115f6e",2014-09-12 11:15:07.263
26379,7339,,10,"1e4fcda0-d062-4b00-b44f-aaa515132576",2014-09-12 11:15:07.263
26380,16995,,7,"9e7c08ce-e97b-41a2-bcaa-da974fe8ee1d",2014-09-12 11:15:07.263
26381,20067,,8,"96d0bd10-f5b0-48e8-be87-6f6cab5e55c2",2014-09-12 11:15:07.263
26382,5306,,8,f64bfc11-4940-44dc-92ee-d2de080474ec,2014-09-12 11:15:07.263
26383,5597,,7,a0284fb8-638c-4f2f-b026-18e5e9d40804,2014-09-12 11:15:07.263
26384,13556,,7,be3a99d5-dc38-4fc5-9a4b-4c2258fb6506,2014-09-12 11:15:07.263
26385,13629,,8,d87babb9-5118-4959-9bcb-bd093851dae7,2014-09-12 11:15:07.263
26386,12069,,10,"9d112153-7241-48e5-999f-01c314911f4a",2014-09-12 11:15:07.263
26387,4517,,10,b6111247-7d7c-4c81-ba0f-ebefda0e8af2,2014-09-12 11:15:07.263
26388,9121,,7,f4521d46-242b-4950-b6fa-c2cb70246f86,2014-09-12 11:15:07.263
26389,17801,,7,b5a94c30-9bb0-4327-a749-948a3c512a1f,2014-09-12 11:15:07.263
26390,8191,,10,a98109f7-3def-43d3-b490-e19ed462a8a5,2014-09-12 11:15:07.263
26391,7479,,7,"7de56353-910f-479f-b107-40b2a677d724",2014-09-12 11:15:07.263
26392,12134,,8,"51bda4c8-7ce0-42e6-a9c1-a75fbf3b92ba",2014-09-12 11:15:07.263
26393,20042,,8,e06eeafb-bc08-4685-a76b-7e0c767055bf,2014-09-12 11:15:07.263
26394,4918,,7,"24ae440e-07b2-4751-97fc-52fb6e5207c9",2014-09-12 11:15:07.263
26395,6110,,8,"3ad1dd18-8d2f-4e7c-b3cb-c74cc9d0c3bc",2014-09-12 11:15:07.263
26396,17253,,8,"39b555e9-366b-4e53-bf33-7b229d9ae2e5",2014-09-12 11:15:07.263
26397,14583,,10,ac641ac3-f042-4ea4-90aa-84e9f1b3dfef,2014-09-12 11:15:07.263
26398,14099,,10,"655e7af3-b661-4221-9805-07e3ec1ab584",2014-09-12 11:15:07.263
26399,3002,,8,"43d2755b-84b5-4863-a194-ff78a96f7104",2014-09-12 11:15:07.263
26400,8384,,10,"0e7fe2f4-e22b-430d-8bab-e4967a2228c7",2014-09-12 11:15:07.263
26401,2746,,10,cb618860-f167-43f2-b5cd-d30746a57a5e,2014-09-12 11:15:07.263
26402,2439,,7,b60cd7b4-202d-46ba-b5e1-8a06951b538e,2014-09-12 11:15:07.263
26403,19197,,8,f7df1bd4-2612-477d-86c5-468aaba715a8,2014-09-12 11:15:07.263
26404,4730,,10,"536580b6-35e9-409d-8f37-225587aa9cae",2014-09-12 11:15:07.263
26405,17499,,7,ff7c53c3-1dec-4004-9e6e-4c97b21e0aea,2014-09-12 11:15:07.263
26406,10635,,7,"46008ecc-0b39-423d-837c-510ba0ea1e07",2014-09-12 11:15:07.263
26407,12414,,10,"3d6676f6-ee15-4fb6-b680-76789a6defe4",2014-09-12 11:15:07.263
26408,4898,,10,"8edaf422-ed9e-4279-83f4-422100d3f973",2014-09-12 11:15:07.263
26409,11422,,10,"88c08937-b8c8-45e9-91b1-8c5fce523898",2014-09-12 11:15:07.263
26410,8530,,7,"429ee532-8ab5-493d-8803-adb18ee1099a",2014-09-12 11:15:07.263
26411,16795,,10,"18dbdd8f-2cc3-4a5c-9e94-21e6fad5147d",2014-09-12 11:15:07.263
26412,4610,,7,"606d9356-ae43-41b1-be20-22513ce5d102",2014-09-12 11:15:07.263
26413,9900,,7,"5eddac02-0666-430d-8275-3a2b6574ff1d",2014-09-12 11:15:07.263
26414,20186,,8,ea786264-2c42-484e-b079-1cfb002e8ec3,2014-09-12 11:15:07.263
26415,16382,,8,"6deb2935-1c6b-4a8f-a732-d1330677b7ce",2014-09-12 11:15:07.263
26416,20715,,10,abd5d258-076c-4c35-bfe5-e8530cefac9e,2014-09-12 11:15:07.263
26417,2572,,10,"8a8dc3a3-4d36-4fab-8f98-b95b62afc7fe",2014-09-12 11:15:07.263
26418,12879,,7,cdbabc04-2259-43c3-b966-e1e20dde5e4b,2014-09-12 11:15:07.263
26419,8265,,8,"74c76dd3-b567-4631-bd6b-90c9f6245d2b",2014-09-12 11:15:07.263
26420,15996,,8,e6460f3a-45e1-41ef-97d2-ac80b857edce,2014-09-12 11:15:07.263
26421,8178,,9,"3f443f04-cc3e-42a5-83dc-af4a21d175e8",2014-09-12 11:15:07.263
26422,11634,,9,"654e54e4-66b5-4d55-ae2f-3ef1bc7ff4a9",2014-09-12 11:15:07.263
26423,14720,,9,"6bfb66d3-dc2d-46f0-beb3-149e5f0a912b",2014-09-12 11:15:07.263
26424,11966,,9,dd2aed1a-0b8f-422e-a7f8-725692dc012e,2014-09-12 11:15:07.263
26425,18263,,9,d6cdc56a-2715-44c1-aa74-f943498423e0,2014-09-12 11:15:07.263
26426,15249,,9,"19395a6c-6417-4a4a-a653-1e3ee1d02d0f",2014-09-12 11:15:07.263
26427,19772,,9,"94b840c8-0179-4a14-b434-9235ec6c5fdb",2014-09-12 11:15:07.263
26428,13457,,9,"99c08915-8426-40a8-a8c8-469ea4466f96",2014-09-12 11:15:07.263
26429,6596,,9,"513932cb-0d7b-4be2-9df0-585da6b08324",2014-09-12 11:15:07.263
26430,15283,,9,"6fd4c32a-40a6-4a4b-9357-aeb7935ae903",2014-09-12 11:15:07.263
26431,17111,,9,d358a293-3a8e-4b53-8b77-772721eacddb,2014-09-12 11:15:07.263
26432,7485,,9,"9e4e24f3-1670-4db4-9062-fe396a738fe6",2014-09-12 11:15:07.263
26433,19468,,9,"80d190da-9c8f-4e9e-b69b-26df7d571380",2014-09-12 11:15:07.263
26434,7162,,9,"2b3bb0b5-d043-4c2e-b0e6-1bdb2a9172b6",2014-09-12 11:15:07.263
26435,3654,,9,"4c7d4e7e-8d47-4c0f-8c87-3ba4c69dd737",2014-09-12 11:15:07.263
26436,13759,,9,"619824a2-d3b9-48ab-a737-492f0738a667",2014-09-12 11:15:07.263
26437,2672,,9,"01782d76-e95e-4747-af4c-10d5ae8acaa7",2014-09-12 11:15:07.263
26438,11994,,9,"10d964ae-5c49-4248-ae06-f545cfc9b139",2014-09-12 11:15:07.263
26439,15304,,9,"6c6fc1c4-3715-4052-8c06-2aa3c3956a12",2014-09-12 11:15:07.263
26440,4969,,9,"7981202f-1342-4b0c-a6a7-aac1c2012931",2014-09-12 11:15:07.263
26441,18158,,9,d11fda67-cc44-418a-9f57-9cde15236a9d,2014-09-12 11:15:07.263
26442,11546,,9,"2041c5cf-3067-4b8a-b318-b58d6d11e125",2014-09-12 11:15:07.263
26443,19900,,9,"362dfa4e-b990-4017-9f85-7bcb9d6e4e33",2014-09-12 11:15:07.263
26444,15565,,9,"1248e8f3-bbe9-426f-80fd-d6e1389de4f4",2014-09-12 11:15:07.263
26445,12923,,9,"6210f90d-a36d-4534-b054-e031ebf11cc3",2014-09-12 11:15:07.263
26446,14650,,9,b06d8641-1d4d-4f09-aaca-70af715b153a,2014-09-12 11:15:07.263
26447,6115,,9,a28861fb-8614-4d0e-b2ce-ce9d89e532d9,2014-09-12 11:15:07.263
26448,16551,,1,"69bc62c5-397e-49eb-924c-c1d00e48f785",2014-09-12 11:15:07.263
26449,14498,,6,bfcd0fcf-b197-45c4-970a-8092b022330b,2014-09-12 11:15:07.263
26450,3717,,1,"6e00a9ca-01df-4af5-abee-53b03c974c90",2014-09-12 11:15:07.263
26451,8086,,1,db4d27dc-b7d9-4fcf-a2ca-a857a330bda6,2014-09-12 11:15:07.263
26452,17636,,4,df1c7002-aca9-4cb7-b4b4-e5113b8ff3c8,2014-09-12 11:15:07.263
26453,14430,,1,"3da60f7f-901d-4c32-9df2-731019836f70",2014-09-12 11:15:07.263
26454,14794,,1,d353d37f-6181-4335-91a9-7f91cfaaab4c,2014-09-12 11:15:07.263
26455,16390,,1,"252623b0-0f7b-45b8-bd30-3e4894b4ba36",2014-09-12 11:15:07.263
26456,14453,,6,e0a7663c-aba6-4cbe-a5fc-08ccdd903f65,2014-09-12 11:15:07.263
26457,10760,,1,d604ea14-e2d3-4ab1-92fc-fd8f6b373b16,2014-09-12 11:15:07.263
26458,17992,,4,"41bf9601-38c1-4948-8600-0f479b569f27",2014-09-12 11:15:07.263
26459,7169,,1,"7b981ca4-c7fe-4e8d-a0f3-d9f1f9e2c251",2014-09-12 11:15:07.263
26460,9169,,1,"916856a9-e7a8-4a68-8bcc-beb9cf04a4df",2014-09-12 11:15:07.263
26461,8577,,6,f4c8bb88-ef81-410c-b5d5-e96d9a7199d5,2014-09-12 11:15:07.263
26462,19017,,1,da97da62-d349-48d2-abd0-8dca872072f5,2014-09-12 11:15:07.263
26463,9058,,1,ad300b4a-c127-46ee-9c28-5dc834a01848,2014-09-12 11:15:07.263
26464,7639,,1,cbe0cfd7-158c-4f33-a752-971a1d9fc233,2014-09-12 11:15:07.263
26465,9319,,4,"9df38d66-5f4c-4cf3-9b42-4dd04995c1fc",2014-09-12 11:15:07.263
26466,16026,,1,"1f59885b-8ea4-4cf4-84c6-73adde11da84",2014-09-12 11:15:07.263
26467,19936,,4,"511a81c5-9e45-4eed-af67-107b40f13fea",2014-09-12 11:15:07.263
26468,11525,,4,"2f1c0ac4-0ff1-4948-8ad0-7efc40b88129",2014-09-12 11:15:07.263
26469,13963,,4,"767f5da0-03f2-4423-8a10-f4c977c110e7",2014-09-12 11:15:07.263
26470,14679,,4,"860a2d41-49b8-4453-baa6-26ebf017f815",2014-09-12 11:15:07.263
26471,3740,,4,"3bd54b75-f17e-44d1-b34d-fb62c7b3e892",2014-09-12 11:15:07.263
26472,6664,,4,"210284a8-acc6-415b-87fe-390bf39c6c63",2014-09-12 11:15:07.263
26473,3657,,1,df867748-9e67-4b40-8ccf-8fe1c23442be,2014-09-12 11:15:07.263
26474,8987,,6,"3ac084b6-4648-4645-bc79-00ac74eedc3c",2014-09-12 11:15:07.263
26475,10384,,4,"2427fb46-9be1-493e-b1e9-1c4c0773e9dc",2014-09-12 11:15:07.263
26476,5181,,4,e1d27c55-5fc5-4cb1-bed2-69b7148a2e49,2014-09-12 11:15:07.263
26477,20082,,4,"0ec71fc5-a4dd-408e-8d63-d91db60d8088",2014-09-12 11:15:07.263
26478,9425,,4,cce7cf65-61c0-4065-8a92-1d09f453aade,2014-09-12 11:15:07.263
26479,2922,,4,"3eb05e40-c5fc-4524-85f9-407d2f777d9a",2014-09-12 11:15:07.263
26480,7746,,4,abe68773-851a-46b6-9eae-b24bbb868fd3,2014-09-12 11:15:07.263
26481,16937,,4,"5398f6ae-bd41-4799-8326-daf2ad60af04",2014-09-12 11:15:07.263
26482,10681,,6,"484bad5d-c655-4ddf-8ae2-13d06e8b8e9a",2014-09-12 11:15:07.263
26483,3561,,4,f3c39537-48ff-4c7e-b197-1a267c82f5f9,2014-09-12 11:15:07.263
26484,13114,,4,"44f68f06-b371-4f45-bac3-6a4ecc854ba0",2014-09-12 11:15:07.263
26485,5405,,1,"3a26902a-da04-419d-a19e-8f015ff6e56e",2014-09-12 11:15:07.263
26486,9178,,4,"20b01ff8-8cb0-4c81-8fe0-75a40674e6e5",2014-09-12 11:15:07.263
26487,17966,,1,ad81aee3-2bd4-474c-aee8-598daa089d36,2014-09-12 11:15:07.263
26488,11069,,6,"6dc1b74c-7b3f-4639-bb59-5fe8eed0e5fc",2014-09-12 11:15:07.263
26489,15772,,4,e661c2db-dd13-4767-bc5c-f47114dee809,2014-09-12 11:15:07.263
26490,13214,,4,"98833f95-feb8-4fc6-86a0-e7a461d9416b",2014-09-12 11:15:07.263
26491,8985,,1,ea667ea2-0402-4264-ad54-a7c513cb6102,2014-09-12 11:15:07.263
26492,18018,,4,"8d9661bc-cdc6-4bd3-9ae6-f965d364a647",2014-09-12 11:15:07.263
26493,14462,,1,"1fedb7d5-9100-4b63-a66a-f22b33a3e34e",2014-09-12 11:15:07.263
26494,18999,,4,"05a05afd-2717-4d86-9c33-65ee770132ff",2014-09-12 11:15:07.263
26495,10374,,6,"853b3f47-a5a8-4977-b36c-b24730a0c94e",2014-09-12 11:15:07.263
26496,6846,,6,"775af12b-a509-4d8a-92a0-d1a1896a3829",2014-09-12 11:15:07.263
26497,20550,,1,"57e0ce54-78a2-4ba5-9c34-6e1c84394607",2014-09-12 11:15:07.263
26498,6521,,1,c35f69df-1ccf-4a51-b6ad-5763bdc3b4b7,2014-09-12 11:15:07.263
26499,14995,,4,"6991a770-d143-40a2-a6c6-0f1badff315d",2014-09-12 11:15:07.263
26500,15728,,4,b40ab855-c7fc-4cd8-a9c4-18daed40290d,2014-09-12 11:15:07.263
26501,9821,,4,"71d0505d-bfb3-428b-aec0-50c7aefb321f",2014-09-12 11:15:07.263
26502,12133,,4,"2e439d76-0d79-401a-85a1-c298f416d7a3",2014-09-12 11:15:07.263
26503,14387,,6,"267417bd-5538-44f1-962d-27b7652dfb79",2014-09-12 11:15:07.263
26504,11104,,6,"6360fc3e-89db-48a6-8308-d2fb049cda15",2014-09-12 11:15:07.263
26505,10540,,6,"35e256a8-d2ed-43a4-bc35-207b0f87d4b8",2014-09-12 11:15:07.263
26506,3270,,1,f1d574cc-b0a2-4625-b4a4-dc2fe4b13995,2014-09-12 11:15:07.263
26507,12047,,1,d08cc1db-f855-4107-83d1-2a481dc701f6,2014-09-12 11:15:07.263
26508,13819,,1,"2da56fb3-c42a-4f1a-9ba9-c2cd578a3447",2014-09-12 11:15:07.263
26509,4309,,1,"56acb599-ecae-4993-9326-3cd58e399601",2014-09-12 11:15:07.263
26510,16740,,4,"2ed0c116-96d5-481e-a83c-ee687e2d1304",2014-09-12 11:15:07.263
26511,4857,,4,a0f3e516-aef9-4b52-9fb4-a1f3eb8b5f7c,2014-09-12 11:15:07.263
26512,8967,,6,ba873789-782e-44a5-b6a1-6ddde7404aa6,2014-09-12 11:15:07.263
26513,18610,,1,f68c3176-e060-4266-b9e9-c8e9460c34d1,2014-09-12 11:15:07.263
26514,6295,,4,d2d7f181-5af6-4ec7-b2a0-def3569b9fe2,2014-09-12 11:15:07.263
26515,7860,,4,"10bb3c4b-ef26-4ac9-a76f-4b6dca3193b4",2014-09-12 11:15:07.263
26516,19852,,4,"5c68a5d5-e3d5-496a-ad3c-f545d53e46f9",2014-09-12 11:15:07.263
26517,7594,,4,"41c4ae23-e6de-47a8-bbb7-61fc8775d6b8",2014-09-12 11:15:07.263
26518,4639,,4,c81a4ebd-fccc-4ae5-89b9-4c148af48cc0,2014-09-12 11:15:07.263
26519,19238,,4,fefd355d-0ee2-4ae7-87ef-5a05efe5f509,2014-09-12 11:15:07.263
26520,20264,,1,e9ed5182-d19d-416d-816e-382ac459899c,2014-09-12 11:15:07.263
26521,17815,,1,"32154162-989b-4c88-9898-25d4bafad8e0",2014-09-12 11:15:07.263
26522,17770,,1,"45dc89dd-da52-4286-a8d1-2925638bfc85",2014-09-12 11:15:07.263
26523,16322,,4,d7596861-8037-4867-8a1f-d04c8e7c9c5a,2014-09-12 11:15:07.263
26524,18379,,4,a9005ea1-2aeb-4346-aa5b-06c254939e9c,2014-09-12 11:15:07.263
26525,15064,,4,"5f23e8bc-24aa-48f1-92c8-912721620d83",2014-09-12 11:15:07.263
26526,13593,,4,ddeef3c1-1d25-4d8b-92f0-2523d149eaa2,2014-09-12 11:15:07.263
26527,12813,,6,ede652bf-cdcb-4a4f-b9dd-8177409c82d8,2014-09-12 11:15:07.263
26528,17708,,1,"37a3bf36-38b9-4ca9-84d7-7d46f7409d0a",2014-09-12 11:15:07.263
26529,11389,,6,c6afe1fd-c624-44c9-badf-b8c7fbbe10df,2014-09-12 11:15:07.263
26530,8715,,1,ce776aed-6e70-4100-ac0b-eaf901f0c999,2014-09-12 11:15:07.263
26531,15470,,4,"9a7679c5-4c20-4fad-ac14-731efe9efdcd",2014-09-12 11:15:07.263
26532,7646,,4,"32861835-6c1b-49a6-9c97-1580c5aac124",2014-09-12 11:15:07.263
26533,4436,,6,"8d0f5b18-5bec-4d56-ad3a-8da1189b67a0",2014-09-12 11:15:07.263
26534,3830,,4,"51a02d45-a79c-4550-9bf2-c2544165a2af",2014-09-12 11:15:07.263
26535,7547,,1,b43283b3-4f8b-455e-95ca-d7e0581fcc84,2014-09-12 11:15:07.263
26536,10820,,4,"9ec9fe0b-46e7-4e24-af2f-44570f251296",2014-09-12 11:15:07.263
26537,3815,,1,"9d1541dc-18c7-4a92-aae0-f3706c475731",2014-09-12 11:15:07.263
26538,4671,,4,"17b75514-3cba-4827-8995-cbe22fcdc668",2014-09-12 11:15:07.263
26539,7845,,4,"0cb3857d-c6ff-4e57-bbac-3ab9a4209905",2014-09-12 11:15:07.263
26540,9499,,4,ced7e654-4c3d-4fdc-9e01-64f7dbdf1000,2014-09-12 11:15:07.263
26541,12769,,4,"4d8b47d5-61df-41e5-b06a-e58085dcdfa5",2014-09-12 11:15:07.263
26542,14661,,1,d97eb52d-d5a1-4ea1-aeed-658ef2989818,2014-09-12 11:15:07.263
26543,17776,,9,"2d1a10e4-ad6b-4ffa-b9c0-bb335f5fa1d8",2014-09-12 11:15:07.263
26544,8342,,1,"011e6282-8df7-457b-b59e-b9189ee97d0e",2014-09-12 11:15:07.263
26545,3583,,4,"94a16c3e-19f6-4cd9-99e3-1e554c009346",2014-09-12 11:15:07.263
26546,13540,,4,"6eeab627-fc0e-48b9-9662-7bd254332ec8",2014-09-12 11:15:07.263
